"ticker","sector","trailingPE","sharesPercentSharesOut","regularMarketVolume","averageVolume10days","enterpriseToEbitda","earningsQuarterlyGrowth","longBusinessSummary","logo_url","profitMargins","priceToSalesTrailing12Months","payoutRatio","country","industry","marketCap","bookValue","trailingEps","dividendRate","priceToBook","beta"
"TGT","Consumer Defensive","22.432432","0.0182","2655363","2611387","11.083","0.802","Target Corporation operates as a general merchandise retailer in the United States. The company offers food assortments, including perishables, dry grocery, dairy, and frozen items; apparel, accessories, home dÃ©cor products, electronics, toys, seasonal offerings, and other merchandise; beauty and household essentials; The company also provides in-store amenities, such as Target CafÃ©, Target Optical, Starbucks, and other food service offerings. It sells its products through its stores; and digital channels, including Target.com. As of March 25, 2020, the company operated approximately 1,900 stores. Target Corporation was founded in 1902 and is headquartered in Minneapolis, Minnesota.","https://logo.clearbit.com/corporate.target.com","0.0416","0.9178756","0.3821","United States","Discount Stores","77700923392","25.143","6.919","2.72","6.1730905","0.850523"
"CNP","Utilities","","0.033800002","4720168","4614175","8.977","-0.462","CenterPoint Energy, Inc. operates as a public utility holding company in the United States. The company's Houston Electric T&D segment electric transmission and distribution services to electric utility. It owns 236 substation sites with a total installed rated transformer capacity of 68,053 megavolt amperes. Its Indiana Electric Integrated segment provides energy delivery services to electric customers and electric generation assets to electric customers and wholesale markets. The company's Natural Gas Distribution segment sells regulated intrastate natural gas; provides natural gas transportation and storage services for residential, commercial, industrial, and transportation customers; and offers unregulated services comprising home appliance maintenance and repair services. This segment owns approximately 98,000 linear miles of natural gas distribution mains. Its Energy Services segment provides physical natural gas supplies primarily to commercial and industrial customers, and electric and natural gas utilities; natural gas management services; and physical delivery services, as well as procures and optimizes transportation and storage assets. It owns and operates 210 miles of intrastate pipeline in Louisiana and Texas; and leases transportation capacity on various interstate and intrastate pipelines, and storage. The company's Infrastructure Services segment offers underground pipeline construction and repair services. Its Midstream Investment segment offers natural gas and crude oil gathering, and natural gas processing services to its producer customers; and interstate and intrastate natural gas pipeline transportation and storage services to its producer, power plant, local distribution company, and industrial end-user customers. As of March 2, 2020, it served approximately 7 million electric and natural gas metered customers. CenterPoint Energy, Inc. was founded in 1866 and is headquartered in Houston, Texas.","https://logo.clearbit.com/centerpointenergy.com","-0.05487","0.95464337","","United States","Utilities—Regulated Gas","11604644864","10.925","-1.584","0.6","1.9496566","0.967457"
"TAP","Consumer Defensive","","0.0493","3233212","1780937","6.989","-0.408","Molson Coors Beverage Company manufactures, markets, and sells beer and other malt beverage products in the United States, Canada, Europe, and internationally. The company sells various products under the Blue Moon, Coors Banquet, Coors Light, Miller Genuine Draft, Miller Lite, Hamm's, Icehouse, Keystone, Mickey's, Miller64, Miller High Life, Milwaukee's Best, Olde English, Steel Reserve, Hop Valley, Leinenkugel's, Peroni Nastro Azurro, Pilsner Urquell, Revolver, Saint Archer, Sol, Terrapin, Crispin, Smith & Forge, Arnold Palmer Spiked, Cape Line, Henry's Hard, Redd's, and Steel Reserve Alloy Series brands. It also offers various brands, such as Belgian Moon, Coors Original, Aquarelle, Carling, Carling Black Label, Coors Edge, Coors Slice, Exel, Mad Jack, Molson Canadian, Molson Dry, Molson Export, Molson Ultra, Old Style Pilsner, Rickard's, Brasseurs de MontrÃ©al, Creemore Springs, Granville Island, Le Trou du Diable, Heineken, Heineken 0.0, Strongbow cider, Dos Equis, and Moretti. In addition, the company provides its products under the Staropramen, Bergenbier, Borsodi, Jelen, Kamenitza, Niksicko, Ozujsko, Aspall Cider, Bavaria, Beck's, Branik, Cobra, Corona Extra, Lowenbrau, Pardubicky Pivovar, Rekorderlig cider, Sharp's Doom Bar, and Stella Artois brand names. Further, it offers its products under the Thunderbolt, Carling Strong, Miller Ace, Miller Chill, Miller Ultra, Singha, and Zima brands. The company was formerly known as Molson Coors Brewing Company and changed its name to Molson Coors Beverage Company in January 2020. Molson Coors Beverage Company was founded in 1873 and is headquartered in Denver, Colorado.","https://logo.clearbit.com/molsoncoors.com","-0.01622","0.72063756","","United States","Beverages—Brewers","7158813696","60.032","-0.751","","0.5482076","0.992277"
"MRK","Healthcare","16.824205","0.0042","8577641","8729425","11.474","0.547","Merck & Co., Inc. provides healthcare solutions worldwide. The company offers therapeutic and preventive agents for cardiovascular, type 2 diabetes, chronic hepatitis C virus, HIV-1 infection, intra-abdominal, fungal infection, insomnia, and inflammatory diseases; neuromuscular blocking agents; cholesterol modifying medicines; and anti-bacterial and vaginal contraceptive products. It provides products to prevent chemotherapy-induced and post-operative nausea and vomiting; treat non-small-cell lung, ovarian and breast, esophageal, thyroid, cervical, and brain cancers; and prevent diseases caused by human papillomavirus, as well as vaccines for measles, mumps, rubella, varicella, shingles, rotavirus gastroenteritis, and pneumococcal diseases. In addition, the company offers drugs for hepatocellular and merkel cell carcinoma; antibiotic and anti-inflammatory drugs for infectious and respiratory diseases, fertility disorders, and pneumonia in cattle, bovine, and swine; vaccines for poultry; parasiticides for sea lice in salmon; and antibiotics and vaccines for fish. Further, it provides companion animal products; diabetes mellitus treatment and anthelmintic products for dogs and cats; products to treat fleas, ticks, mosquitoes, and sandflies; horse fertility management products for swine; and dog, cat, and horse vaccines. Additionally, the company offers services and solutions that focus on engagement, clinical, and health analytics. Merck & Co., Inc. has collaborations with AstraZeneca PLC; Bayer AG; Eisai Co., Ltd.; Almac Discovery Ltd.; Skyhawk Therapeutics, Inc.; Ridgeback Biotherapeutics; Shanghai Junshi Biosciences Co., Ltd.; FUJIFILM Corporation; and Intec Pharma Ltd. It serves drug wholesalers and retailers, hospitals, and government agencies; managed health care providers; and physicians and physician distributors, veterinarians, and animal producers. The company was founded in 1891 and is headquartered in Kenilworth, New Jersey.","https://logo.clearbit.com/merck.com","0.24325001","4.0694766","0.5386","United States","Drug Manufacturers—General","192677511168","10.929","4.528","2.44","6.9704456","0.446221"
"PPL","Utilities","11.859252","0.020599999","5380115","4124862","9.794","-0.22","PPL Corporation, a utility holding company, delivers electricity and natural gas in the United States and the United Kingdom. The company operates through three segments: U.K. Regulated, Kentucky Regulated, and Pennsylvania Regulated. It serves approximately 418,000 electric and 329,000 natural gas customers in Louisville and adjacent areas in Kentucky; 530,000 electric customers in central, southeastern, and western Kentucky; and 28,000 electric customers in 5 counties in southwestern Virginia. The company also provides electric delivery services to approximately 1.4 million customers in Pennsylvania; operates electricity distribution networks in the United Kingdom; generates electricity from coal, gas, hydro, and solar sources in Kentucky; and sells wholesale electricity to 2 municipalities in Kentucky. PPL Corporation was founded in 1920 and is headquartered in Allentown, Pennsylvania.","https://logo.clearbit.com/pplweb.com","0.22617","2.7327867","0.71959996","United States","Utilities—Regulated Electric","20987801600","16.967","2.302","1.66","1.6090058","0.789299"
"MOS","Basic Materials","","0.0195","3787149","3836187","10.448","","The Mosaic Company, through its subsidiaries, produces and markets concentrated phosphate and potash crop nutrients in North America and internationally. The company operates through three segments: Phosphates, Potash, and Mosaic Fertilizantes. It owns and operates mines, which produce concentrated phosphate crop nutrients, such as diammonium phosphate, monoammonium phosphate, and ammoniated phosphate products; and phosphate-based animal feed ingredients primarily under the Biofos and Nexfos brand names, as well as produces a double sulfate of potash magnesia product under K-Mag brand name. The company also produces and sells potash for use in the manufacturing of mixed crop nutrients and animal feed ingredients, and for industrial use; and for use in the de-icing and as a water softener regenerant, as well as fluorosilicic acid for water fluoridation. In addition, it provides nitrogen-based crop nutrients and animal feed ingredients, and other ancillary services; and purchases and sells phosphates, potash, and nitrogen products. The company sells its products to wholesale distributors, retail chains, cooperatives, independent retailers, and national accounts. The Mosaic Company was incorporated in 2004 and is headquartered in Tampa, Florida.","https://logo.clearbit.com/mosaicco.com","-0.12922","0.789871","","United States","Agricultural Inputs","6850156032","22.404","-2.946","0.2","0.8065524","1.823496"
"MKC","Consumer Defensive","32.845634","0.0226","356283","328700","24.176","0.074","McCormick & Company, Incorporated manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to the food industry. The company operates in two segments, Consumer and Flavor Solutions. The Consumer segment offers spices, herbs, and seasonings, as well as desserts. This segment markets its products under the McCormick, French, Frank's RedHot, Lawry's, Gourmet Garden, Club House, and OLD BAY brands in the Americas; Ducros, Schwartz, Kamis, and Drogheria & Alimentari, and VahinÃ© brand names in Europe, the Middle East, and Africa; McCormick and DaQiao brands in China; and McCormick, Aeroplane, and Gourmet Garden brand names in Australia, as well as markets regional and ethnic brands, such as Zatarain's, Stubb's, Thai Kitchen, and Simply Asia. It also supplies its products under the private labels. This segment serves retailers comprising grocery, mass merchandise, warehouse clubs, discount and drug stores, and e-commerce retailers directly and indirectly through distributors or wholesalers. The Flavor Solutions segment offers seasoning blends, spices and herbs, condiments, coating systems, and compound flavors to multinational food manufacturers and foodservice customers. It serves foodservice customers directly and indirectly through distributors. The company was founded in 1889 and is headquartered in Hunt Valley, Maryland.","https://logo.clearbit.com/mccormickcorporation.com","0.13748999","4.4899726","0.4301","United States","Packaged Foods","24821467136","29.478","5.649","2.48","6.294355","0.418643"
"WFC","Financial Services","55.59055","0.0084","54794379","37117550","","-0.559","Wells Fargo & Company, a diversified financial services company, provides banking, investment, mortgage, and consumer and commercial finance products and services to individuals, businesses, and institutions in the United States and internationally. It operates in three segments: Community Banking, Wholesale Banking, and Wealth and Investment Management. The Community Banking segment offers checking and savings accounts; credit and debit cards; and automobile, student, mortgage, home equity, and small business lending products. The Wholesale Banking segment provides commercial, corporate, capital markets, cash management, and real estate banking products and services, including traditional commercial loans and lines of credit, letters of credit, asset-based lending, equipment leasing, international trade facilities, trade financing, collection services, foreign exchange services, treasury management, institutional fixed-income sales, interest rate, commodity and equity risk management, online/electronic products, corporate trust fiduciary and agency services, and investment banking services. It also offers commercial and residential development, land acquisition and development, rehabilitation, permanent securitization, and commercial real estate loans; secured and unsecured lines of credit; affordable housing loans and letters of credit; and interim financing arrangements. The Wealth and Investment Management segment provides personalized wealth management, investment, and retirement products and services; and delivers financial planning, private banking, credit, investment management, and fiduciary services. The company also offers brokerage, and Internet and mobile banking services; and has collaboration with National LGBT Chamber of Commerce. As of March 16, 2020, it operated through 7,400 locations; approximately 13,000 ATMs; and offices in 32 countries and territories. The Company was founded in 1852 and is headquartered in San Francisco, California.","https://logo.clearbit.com/wellsfargo.com","0.0535","1.4672898","4.1795","United States","Banks—Diversified","87262658560","38.947","0.381","0.4","0.543816","1.070049"
"GIS","Consumer Defensive","15.915531","0.031","3556220","2234650","12.637","0.227","General Mills, Inc. manufactures and markets branded consumer foods worldwide. The company operates in five segments: North America Retail; Convenience Stores & Foodservice; Europe & Australia; Asia & Latin America; and Pet. It offers ready-to-eat cereals, refrigerated yogurt, soup, meal kits, refrigerated and frozen dough products, dessert and baking mixes, frozen pizza and pizza snacks, snack bars, fruit snacks, nutrition bars, and savory snacks, as well as organic products, including refrigerated yogurt, frozen and shelf-stable vegetables, meal kits, salty snacks, ready-to-eat cereal, and grain snacks. It also supplies branded and unbranded food products to the North American foodservice and commercial baking industries; and manufactures and markets pet food products, including dog and cat food. The company markets its products under the Annie's, Betty Crocker, Bisquick, Blue Buffalo, BLUE Basics, BLUE Freedom, BLUE Wilderness, Bugles, Cascadian Farm, Cheerios, Chex, Cinnamon Toast Crunch, Cocoa Puffs, Cookie Crisp, EPIC, Fiber One, Food Should Taste Good, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Gardetto's, Go-Gurt, Gold Medal, Golden Grahams, HÃ¤agen-Dazs, Helpers, Jus-Rol, Kitano, Kix, LÃ¤rabar, Latina, LibertÃ©, Lucky Charms, Muir Glen, Nature Valley, Oatmeal Crisp, Old El Paso, Oui, Pillsbury, Progresso, Raisin Nut Bran, Total, Totino's, Trix, Wanchai Ferry, Wheaties, Yoki, and Yoplait trademarks. General Mills, Inc. sells its products directly, as well as through broker and distribution arrangements to grocery stores, mass merchandisers, membership stores, natural food chains, e-commerce retailers, commercial and noncommercial foodservice distributors and operators, restaurants, convenience stores, and pet specialty stores, as well as drug, dollar, and discount chains. It operates 500 leased and 358 franchise branded ice cream parlors. General Mills, Inc. was founded in 1866 and is headquartered in Minneapolis, Minnesota.","https://logo.clearbit.com/generalmills.com","0.12783","2.023495","0.5241","United States","Packaged Foods","36398829568","13.814","3.741","2.04","4.31012","0.574186"
"WYNN","Consumer Cyclical","","0.10609999","4421055","3227275","47.699","","Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company's Wynn Palace segment operates 424,000 square feet of casino space with 323 table games, 1,011 slot machines, private gaming salons, and sky casinos; a luxury hotel towers with 1,706 guest rooms, suites, and villas, including a health club, spa, salon, and pool; 14 food and beverage outlets; 106,000 square feet of retail space; 37,000 square feet of meeting and convention space; and performance lake and floral art displays. Its Wynn Macau segment operates 252,000 square feet of casino space with 322 table games, 838 slot machines, private gaming salons, sky casinos, and a poker room; two luxury hotel with 1,010 guest rooms and suites that include two health clubs, two spas, a salon, and a pool; 12 food and beverage outlets; 59,000 square feet of retail space; 31,000 square feet of meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The company's Las Vegas Operations segment operates 192,000 square feet of casino space with 232 table games, 1,756 slot machines, private gaming salons, a sky casino, a poker room, and a race and sports book; two luxury hotel towers with a total of 4,748 guest rooms, suites, and villas, including swimming pools, private cabanas, two full service spas and salons, and a wedding chapel; 33 food and beverage outlets; 507,000 square feet of meeting and convention space; 160,000 square feet of retail space; and two theaters, three nightclubs and a beach club. Its Encore Boston Harbor segment operates 210,000 square feet of casino space with 161 table games, 2,833 slot machines, gaming areas, and a poker room; a hotel tower, including 671 guest rooms and suites; 16 food and beverage outlets and a nightclub; 8,000 square feet of retail space; 71,000 square feet of meeting and convention space; and a waterfront park, floral displays, and water shuttle service. The company was founded in 2002 and is based in Las Vegas, Nevada.","https://logo.clearbit.com/wynnresorts.com","-0.25711","1.7146317","","United States","Resorts & Casinos","7442590720","5.783","-10.462","","11.933253","2.335907"
"CMS","Utilities","24.23106","0.0107","2034849","1611250","14.165","0.462","CMS Energy Corporation operates as an energy company primarily in Michigan. The company operates in four segments: Electric Utility, Gas Utility, Enterprises, and EnerBank. The Electric Utility segment is involved in the generation, purchase, transmission, distribution, and sale of electricity. This segment generates electricity through coal, wind, gas, renewable energy, oil, and nuclear sources. Its transmission and distribution system comprises 213 miles of transmission overhead lines; 205 miles of high-voltage distribution overhead lines; 4 miles of high-voltage distribution underground lines; 4,430 miles of high-voltage distribution overhead lines; 19 miles of high-voltage distribution underground lines; 66,917 miles of electric distribution overhead lines; 9,314 miles of underground distribution lines; substations; and a battery facility. The Gas Utility segment engages in the purchase, transmission, storage, distribution, and sale of natural gas, which includes 2,426 miles of transmission lines; 15 gas storage fields; 27,729 miles of distribution mains; and 8 compressor stations. The Enterprises segment is involved in the independent power production and marketing, including the development and operation of renewable generation. It owns interests in independent power plants totaling 1,335 megawatts. The EnterBank segment operates an industrial bank providing unsecured consumer installment loans for financing home improvements. It serves 1.8 million electric and 1.8 million gas customers, including residential, commercial, and diversified industrial customers. CMS Energy Corporation was founded in 1987 and is headquartered in Jackson, Michigan.","https://logo.clearbit.com/cmsenergy.com","0.11327","2.7547226","0.5985","United States","Utilities—Regulated Electric","18313396224","18.212","2.64","1.63","3.5125194","0.159955"
"GE","Industrials","","0.0112","253496679","123360300","14.549","","General Electric Company operates as a high-tech industrial company in the United States, Europe, Asia, the Americas, the Middle East, and Africa. It operates through Power, Renewable Energy, Aviation, Healthcare, and Capital segments. The Power segment offers technologies, solutions, and services related to energy production, including gas and steam turbines, generators, and power generation services. The Renewable Energy segment provides wind turbine platforms, and hardware and software; offshore wind turbines; solutions, products, and services to hydropower industry; blades for onshore and offshore wind turbines; and high voltage equipment. The Aviation segment provides jet engines and turboprops for commercial and military airframes; maintenance, component repair, and overhaul services, as well as replacement parts; integrated digital components; and additive machines and materials, and engineering services. The Healthcare segment provides healthcare technologies in medical imaging, digital solutions, patient monitoring, and diagnostics; drug discovery; biopharmaceutical manufacturing technologies; and performance enhancement solutions to hospitals, medical facilities, pharmaceutical and biotechnology companies, and life science research markets. The Capital segment leases and finances aircraft, aircraft engines, and helicopters; provides financial and underwriting solutions; and manages its run-off insurance operations which provides life and health insurance and reinsurance products. The company was founded in 1892 and is headquartered in Boston, Massachusetts.","https://logo.clearbit.com/ge.com","-0.051020004","0.73964316","0.105299994","United States","Specialty Industrial Machinery","64993181696","3.846","-0.582","0.04","1.9305773","0.926089"
"NI","Utilities","","0.012999999","4452801","2950750","11.441","","NiSource Inc., an energy holding company, operates as a regulated natural gas and electric utility company in the United States. The company operates through two segments, Gas Distribution Operations and Electric Operations. It provides natural gas service and transportation for residential, commercial, and industrial customers; generates, transmits, and distributes electricity; and wholesale and transmission transaction services. The company owns and operates two coal-fired electric generating stations with a capacity of 2,080 megawatts (MW); combined cycle gas turbine with a capacity of 571 MW; three gas-fired generating units with a capacity of 186 MW; and two hydroelectric generating plants with a capacity of 10 MW. It serves approximately 3.5 million natural gas customers in Ohio, Pennsylvania, Virginia, Kentucky, Maryland, and Massachusetts; and 476,000 electricity customers in the northern part of Indiana. The company was formerly known as NIPSCO Industries, Inc. and changed its name to NiSource Inc. in April 1999. NiSource Inc. was founded in 1847 and is headquartered in Merrillville, Indiana.","https://logo.clearbit.com/nisource.com","-0.012619999","1.8130803","","United States","Utilities—Regulated Gas","8878473216","12.488","-0.311","0.84","1.856182","0.255377"
"MAT","Consumer Cyclical","","0.041500002","3770157","7644525","14.398","3.476","Mattel, Inc., a children's entertainment company, designs and produces toys and consumer products worldwide. The company operates through North America, International, and American Girl segments. It offers dolls and accessories, as well as content, gaming, and lifestyle products for children under the Barbie, Enchantimals, and Polly Pocket brands; dolls and books under the American Girl brand name; diecast cars, tracks, playsets, and play products for kids, adults, and collectors under the Hot Wheels brand name; and infant, toddler, and preschool products comprising content, toys, live events, and other lifestyle products under the Fisher-Price and Thomas & Friends, Power wheels, Fireman Sam, and Shimmer and Shine brands. The company also provides action figures, building sets, and games under the MEGA, UNO, Toy Story (Disney Pixar), Jurassic World (NBCUniversal), and WWE brands; and licensor partner brands, including Disney, WWE, Nickelodeon, Warner Bros. Consumer Products, NBCUniversal, and Microsoft. It sells its products directly to consumers through its catalog, Website, and proprietary retail stores; retailers, including discount and free-standing toy stores, chain stores, department stores, and other retail outlets; and wholesalers, as well as through agents and distributors. Mattel, Inc. was founded in 1945 and is headquartered in El Segundo, California.","https://logo.clearbit.com/mattel.com","-0.00084","1.0998137","0","United States","Leisure","4873902592","1.164","-0.011","","12.070447","1.501378"
"FFIV","Technology","26.790419","0.061100002","1753012","1221412","13.564","-0.181","F5 Networks, Inc. provides multi-cloud application services for the availability, security, performance, and availability of network applications, servers, and storage systems. The company's primary application delivery technology is Traffic Management Operating System that enable company's products to intercept, inspect, and act on the contents of traffic. It offers Local Traffic Manager; DNS solution for application security services; BIG-IP management and orchestration software; BIG-IP Virtual Edition and BIG-IP Cloud Edition software; Advanced Firewall Manager, a firewall software; and Application Security Manager and Access Policy Manager software products. The company also provides cloud-based managed services. In addition, it offers a range of professional services, including consulting, training, installation, maintenance, and other technical support services. The company sells its products to large enterprise businesses, public sector institutions, governments, and service providers through distributors, value-added resellers, managed service providers, and systems integrators in the Americas, Europe, the Middle East, Africa, Japan, and the Asia Pacific region. F5 Networks, Inc. has partnerships with public cloud providers, such as Amazon Web Services, Microsoft Azure, Google Cloud Platform, and Alibaba Cloud. The company was founded in 1996 and is headquartered in Seattle, Washington.","https://logo.clearbit.com/f5.com","0.13078","3.488443","0","United States","Software—Infrastructure","8200708096","36.535","5.01","","3.6737375","0.987313"
"EL","Consumer Defensive","118.57527","0.0064","1036166","914425","30.735","","The EstÃ©e Lauder Companies Inc. manufactures and markets skin care, makeup, fragrance, and hair care products. The company offers a range of skin care products, including moisturizers, serums, cleansers, toners, body care, exfoliators, acne care and oil correctors, facial masks, cleansing devices, and sun care products; and makeup products, such as lipsticks, lip glosses, mascaras, foundations, eyeshadows, nail polishes, and powders, as well as compacts, brushes, and other makeup tools. It also provides fragrance products in various forms comprising eau de parfum sprays and colognes, as well as lotions, powders, creams, candles, and soaps; and hair care products that include shampoos, conditioners, styling products, treatment, finishing sprays, and hair color products, as well as sells ancillary products and services. The company offers its products under EstÃ©e Lauder, Aramis, Clinique, Lab Series, Origins, MÂ·AÂ·C, Bobbi Brown, La Mer, Aveda, Jo Malone London, Bumble and bumble, Darphin, Smashbox, Le Labo, Editions de Parfums FrÃ©dÃ©ric Malle, GLAMGLOW, By Kilian, BECCA, Too Faced, RODIN olio lusso, FLIRT!, Kiton, and Tom Ford brands. It also holds license arrangements for Tommy Hilfiger, Donna Karan New York, DKNY, Michael Kors, Ermenegildo Zegna, Dr. Andrew Weil, TOM FORD BEAUTY, AERIN, and Tory Burch brands. The company sells its products through department stores, specialty-multi retailers, upscale perfumeries and pharmacies, and salons and spas; freestanding stores; its own and authorized retailer Websites; third-party online malls; stores in airports and on cruise ships; in-flight and duty-free shops; and self-select outlets. It has operations in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The EstÃ©e Lauder Companies Inc. has a joint development agreement with Atropos Therapeutics Inc. to discover senomodulators. The company was founded in 1946 and is headquartered in New York, New York.","https://logo.clearbit.com/elcompanies.com","0.047849998","5.573262","0.7473","United States","Household & Personal Products","79664209920","10.915","1.86","1.92","20.206139","0.776613"
"RF","Financial Services","16.093552","0.0218","9142578","10573225","","0.296","Regions Financial Corporation, a financial holding company, provides banking and bank-related services to individual and corporate customers. It operates through three segments: Corporate Bank, Consumer Bank, and Wealth Management. The Corporate Bank segment offers commercial banking services, such as commercial and industrial, commercial real estate, and investor real estate lending; equipment lease financing; deposit products; and securities underwriting and placement, loan syndication and placement, foreign exchange, derivatives, merger and acquisition, and other advisory services. It serves corporate, middle market, and commercial real estate developers and investors. The Consumer Bank segment provides consumer banking products and services related to residential first mortgages, home equity lines and loans, branch small business and indirect loans, consumer credit cards, and other consumer loans, as well as deposits. The Wealth Management segment offers credit related products, and retirement and savings solutions; and trust and investment management, asset management, and estate planning services to individuals, businesses, governmental institutions, and non-profit entities. The company also provides investment and insurance products; low income housing tax credit corporate fund syndication services; and other specialty financing services. As of March 18, 2020, it operated 1,400 banking offices and 2,000 automated teller machines across the South, Midwest and Texas. Regions Financial Corporation was founded in 1970 and is headquartered in Birmingham, Alabama.","https://logo.clearbit.com/regions.com","0.18608999","2.6235056","0.78480005","United States","Banks—Regional","12222912512","16.925","0.791","0.62","0.75214183","1.621621"
"PGR","Financial Services","10.609431","0.0112","1978500","1769712","7.828","0.819","The Progressive Corporation, through its subsidiaries, provides personal and commercial auto insurance, residential property insurance, and other specialty property-casualty insurance and related services primarily in the United States. Its Personal Lines segment writes insurance for personal autos, and recreational and other vehicles. This segment's products include personal auto insurance; and special lines products, including insurance for motorcycles, ATVs, RVs, watercrafts, and snowmobiles. The company's Commercial Lines segment provides auto-related primary liability and physical damage insurance, and business-related general liability and property insurance for autos, vans, pick-up trucks, and dump trucks used by small businesses; tractors, trailers, and straight trucks primarily used by regional general freight and expeditor-type businesses, and non-fleet long-haul operators; dump trucks, log trucks, and garbage trucks used by dirt, sand and gravel, logging, and coal-type businesses; tow trucks and wreckers used in towing services and gas/service station businesses; and non-fleet taxis, black-car services, and airport taxis. Its Property segment provides residential property insurance for homes, condos, manufactured homes, and renters, as well as offers personal umbrella insurance, and primary and excess flood insurance. The company also offers policy issuance and claims adjusting services; home, condominium, renters, and other insurance; and business owner's policies, general liability, professional liability, and workers' compensation insurance. In addition, it offers reinsurance services. The Progressive Corporation sells its products and services through independent insurance agencies, as well as directly on Internet through mobile devices, and over the phone. The Progressive Corporation was founded in 1937 and is headquartered in Mayfield, Ohio.","https://logo.clearbit.com/progressive.com","0.12132","1.2778853","0.0463","United States","Insurance—Property & Casualty","53623390208","30.887","8.631","0.4","2.9646778","0.544401"
"AEP","Utilities","23.386847","0.0156","2916323","3083787","14.435","0.021","American Electric Power Company, Inc., an electric public utility holding company, engages in the generation, transmission, and distribution of electricity for sale to retail and wholesale customers in the United States. It operates through Vertically Integrated Utilities, Transmission and Distribution Utilities, AEP Transmission Holdco, and Generation & Marketing segments. The company generates electricity using coal and lignite, natural gas, nuclear, and hydroelectric, as well as solar, wind, and other energy sources. It also supplies and markets electric power at wholesale to other electric utility companies, rural electric cooperatives, municipalities, and other market participants. The company owns, leases, or controls approximately 4,004 railcars, 468 barges, 8 towboats, and a coal handling terminal with approximately 18 million tons of annual capacity. American Electric Power Company, Inc. was founded in 1906 and is headquartered in Columbus, Ohio.","https://logo.clearbit.com/aep.com","0.12852","3.0041466","0.72540003","United States","Utilities—Regulated Electric","44833583104","41.032","3.862","2.96","2.2012088","0.306674"
"MAS","Industrials","11.176471","0.0239","3096040","1906262","12.933","-0.067","Masco Corporation designs, manufactures, and distributes home improvement and building products in North America, Europe, and internationally. The company operates through two segments, Plumbing Products and Decorative Architectural Products. The Plumbing Products segment offers faucets, showerheads, handheld showers, valves, bath hardware and accessories, bathing units, shower bases and enclosures, toilets, acrylic tubs, shower trays, spas, exercise pools, and fitness systems; brass, copper, and composite plumbing system components; thermoplastic extrusions, extruded plastic profiles, specialized fabrications, and PEX tubing products; and other non-decorative plumbing products. This segment provides its products under the DELTA, BRIZO, PEERLESS, HANSGROHE, AXOR, GINGER, NEWPORT BRASS, BRASSTECH, WALTEC, BRISTAN, HERITAGE, MIROLIN, HÃPPE, HOT SPRING, CALDERA, FREEFLOW SPAS, FANTASY SPAS, ENDLESS POOLS, BRASSCRAFT, PLUMB SHOP, COBRA, COBRA PRO, and MASTER PLUMBER brands. The Decorative Architectural Products segment offers paints, primers, specialty coatings, stains, and waterproofing products; cabinet and door hardware, functional hardware, wall plates, hook and rail products, and picture hanging accessories; decorative bath hardware, and shower accessories and doors; and decorative indoor and outdoor lighting fixtures, ceiling fans, landscape lighting, and LED lighting systems. This segment provides its products under the BEHR, KILZ, LIBERTY, BRAINERD, FRANKLIN BRASS, KICHLER, and ÃLAN brands. It sells its products to the plumbing, heating, and hardware wholesalers; home centers and online retailers; hardware stores; electrical and landscape distributors; lighting showrooms; building supply outlets; and other mass merchandisers. Masco Corporation was founded in 1929 and is headquartered in Livonia, Michigan.","https://logo.clearbit.com/masco.com","0.19895001","2.089807","0.2045","United States","Building Products & Equipment","14001708032","-0.52","4.811","0.56","","1.506894"
"APA","Energy","","0.0379","13792210","13326475","5.287","","Apache Corporation, an independent energy company, explores for, develops, and produces natural gas, crude oil, and natural gas liquids (NGLs). The company has operations in onshore assets located in the Permian and Midcontinent/Gulf Coast onshore regions; and offshore assets situated in the Gulf of Mexico region. It also holds onshore assets in Egypt's Western desert; and offshore assets in the North Sea region, including the United Kingdom. In addition, the company has an offshore exploration program in Suriname. As of December 31, 2019, it had total estimated proved reserves of 551 million barrels of crude oil, 186 million barrels of NGLs, and 1.6 trillion cubic feet of natural gas. Apache Corporation was founded in 1954 and is based in Houston, Texas.","https://logo.clearbit.com/apachecorp.com","-1.58716","0.58248925","","United States","Oil & Gas E&P","2940405760","-4.332","-21.211","0.1","","4.732487"
"IRM","Real Estate","37.48222","0.18620001","2738010","1899275","12.812","","Iron Mountain Incorporated (NYSE: IRM), founded in 1951, is the global leader for storage and information management services. Trusted by more than 225,000 organizations around the world, and with a real estate network of more than 90 million square feet across more than 1,480 facilities in approximately 50 countries, Iron Mountain stores and protects billions of valued assets, including critical business information, highly sensitive data, and cultural and historical artifacts. Providing solutions that include secure records storage, information management, digital transformation, secure destruction, as well as data centers, cloud services and art storage and logistics, Iron Mountain helps customers lower cost and risk, comply with regulations, recover from disaster, and enable a more digital way of working.","https://logo.clearbit.com/ironmountain.com","0.04824","1.810897","3.5235999","United States","REIT—Specialty","7592699904","3.555","0.703","2.47","7.4120955","0.795918"
